N,alpha,n_iter,prior_mean,source,v,x_id
1000,1.12,,1.0,phase_mse,0.46287541227401335,x
1000,1.1400000000000001,63.0,1.0,SE,0.4374887311307807,x
1000,1.1400000000000001,65.0,1.0,EP,0.4974168260196994,x
1000,1.1400000000000001,,1.0,mse,0.5012630941633559,x
1000,1.1400000000000001,,1.0,phase_mse,0.500482187839454,x
1000,1.16,66.0,1.0,SE,0.4252968219096322,x
1000,1.16,120.0,1.0,EP,0.42161681031775095,x
1000,1.16,,1.0,mse,0.40388581549347613,x
1000,1.16,,1.0,phase_mse,0.4015514672499909,x
1000,1.18,69.0,1.0,SE,0.4129386508299116,x
1000,1.18,58.0,1.0,EP,0.41260672983284324,x
1000,1.18,,1.0,mse,0.3793268882950347,x
1000,1.18,,1.0,phase_mse,0.37813573080648416,x
1000,1.2,72.0,1.0,SE,0.4001020298695611,x
1000,1.2,130.0,1.0,EP,0.3713480778517343,x
1000,1.2,,1.0,mse,0.37921113839595366,x
1000,1.2,,1.0,phase_mse,0.37921113839595366,x
1000,1.22,76.0,1.0,SE,0.3868310897946618,x
1000,1.22,107.0,1.0,EP,0.4049045618524168,x
1000,1.22,,1.0,mse,0.4130773421343505,x
1000,1.22,,1.0,phase_mse,0.4130773421343505,x
1000,1.24,80.0,1.0,SE,0.3729037841265883,x
1000,1.24,103.0,1.0,EP,0.3774962414922826,x
1000,1.24,,1.0,mse,0.42162208812234137,x
1000,1.24,,1.0,phase_mse,0.4216220881223413,x
1000,1.26,85.0,1.0,SE,0.3580669873277843,x
1000,1.26,200.0,1.0,EP,0.38634642157136373,x
1000,1.26,,1.0,mse,0.39027152012110394,x
1000,1.26,,1.0,phase_mse,0.3899364204289811,x
1000,1.28,90.0,1.0,SE,0.34221295337098895,x
1000,1.28,71.0,1.0,EP,0.34531097029152313,x
1000,1.28,,1.0,mse,0.30128553838132194,x
1000,1.28,,1.0,phase_mse,0.30128553838132194,x
1000,1.3,97.0,1.0,SE,0.32623964486620693,x
1000,1.3,111.0,1.0,EP,0.37664421334779724,x
1000,1.3,,1.0,mse,0.3613531735079758,x
1000,1.3,,1.0,phase_mse,0.36135317350797574,x
1000,1.32,105.0,1.0,SE,0.3082125626467887,x
1000,1.32,69.0,1.0,EP,0.31726896201611027,x
1000,1.32,,1.0,mse,0.3792677634792782,x
1000,1.32,,1.0,phase_mse,0.37446629274622945,x
1000,1.34,115.0,1.0,SE,0.2884632205982427,x
1000,1.34,165.0,1.0,EP,0.18606908221397442,x
1000,1.34,,1.0,mse,0.20765891326758296,x
1000,1.34,,1.0,phase_mse,0.20765891326758293,x
1000,1.36,128.0,1.0,SE,0.2680855735225473,x
1000,1.36,153.0,1.0,EP,0.24327634042928856,x
1000,1.36,,1.0,mse,0.24068274724462976,x
1000,1.36,,1.0,phase_mse,0.24068274724462976,x
1000,1.3800000000000001,148.0,1.0,SE,0.2443031134268829,x
1000,1.3800000000000001,118.0,1.0,EP,0.17266411796530487,x
1000,1.3800000000000001,,1.0,mse,0.1648651474577286,x
1000,1.3800000000000001,,1.0,phase_mse,0.1648651474577286,x
1000,1.4000000000000001,181.0,1.0,SE,0.21697874050388827,x
1000,1.4000000000000001,136.0,1.0,EP,0.18138055764416763,x
1000,1.4000000000000001,,1.0,mse,0.17475767662673497,x
1000,1.4000000000000001,,1.0,phase_mse,0.17475767662673491,x
1000,1.42,200.0,1.0,SE,0.18158661374441787,x
1000,1.42,158.0,1.0,EP,2.432668704645775e-06,x
1000,1.42,,1.0,mse,1.739414160664371e-06,x
1000,1.42,,1.0,phase_mse,1.7394141606643569e-06,x
1000,1.44,200.0,1.0,SE,0.11644450680011244,x
1000,1.44,189.0,1.0,EP,0.2241173306453639,x
1000,1.44,,1.0,mse,0.220869277875285,x
1000,1.44,,1.0,phase_mse,0.220869277875285,x
1000,1.46,199.0,1.0,SE,2.3431157923939188e-06,x
1000,1.46,200.0,1.0,EP,0.1558443147985349,x
1000,1.46,,1.0,mse,0.15347949539016206,x
1000,1.46,,1.0,phase_mse,0.15347949539016206,x
1000,1.48,150.0,1.0,SE,2.4282108461839303e-06,x
1000,1.48,200.0,1.0,EP,0.2279499322995273,x
1000,1.48,,1.0,mse,0.20084568327687974,x
1000,1.48,,1.0,phase_mse,0.20084568327687974,x
1000,1.5,126.0,1.0,SE,2.0635476121230164e-06,x
1000,1.5,99.0,1.0,EP,1.6621955098986006e-06,x
1000,1.5,,1.0,mse,1.0982039636247336e-06,x
1000,1.5,,1.0,phase_mse,1.0982039636247285e-06,x
1000,1.52,110.0,1.0,SE,2.3279284996709097e-06,x
1000,1.52,104.0,1.0,EP,1.7170409303526957e-06,x
1000,1.52,,1.0,mse,5.841626569112785e-07,x
1000,1.52,,1.0,phase_mse,5.841626569112701e-07,x
1000,1.54,100.0,1.0,SE,1.695815392573638e-06,x
1000,1.54,82.0,1.0,EP,1.745908070169183e-06,x
1000,1.54,,1.0,mse,1.2970311934515e-06,x
1000,1.54,,1.0,phase_mse,1.2970311934515e-06,x
1000,1.56,91.0,1.0,SE,2.0367791942893086e-06,x
1000,1.56,86.0,1.0,EP,1.8107637924426861e-06,x
1000,1.56,,1.0,mse,5.608483927885475e-07,x
1000,1.56,,1.0,phase_mse,5.608483927885475e-07,x
1000,1.58,85.0,1.0,SE,1.605194487314658e-06,x
1000,1.58,90.0,1.0,EP,1.800121867551872e-06,x
1000,1.58,,1.0,mse,5.521450582812369e-07,x
1000,1.58,,1.0,phase_mse,5.521450582812177e-07,x
1000,1.6,79.0,1.0,SE,1.881386861983648e-06,x
1000,1.6,63.0,1.0,EP,1.2302529341224283e-06,x
1000,1.6,,1.0,mse,5.549249195588612e-07,x
1000,1.6,,1.0,phase_mse,5.549249195588612e-07,x
1000,1.62,75.0,1.0,SE,1.4924142779779755e-06,x
1000,1.62,71.0,1.0,EP,1.8831872376911437e-06,x
1000,1.62,,1.0,mse,1.0472709398972688e-06,x
1000,1.62,,1.0,phase_mse,1.0472709398972532e-06,x
1000,1.6400000000000001,71.0,1.0,SE,1.4857522996854878e-06,x
1000,1.6400000000000001,58.0,1.0,EP,1.5254177293664846e-06,x
1000,1.6400000000000001,,1.0,mse,8.212278197705486e-07,x
1000,1.6400000000000001,,1.0,phase_mse,8.212278197704976e-07,x
1000,1.6600000000000001,68.0,1.0,SE,1.2420443315315923e-06,x
1000,1.6600000000000001,55.0,1.0,EP,1.2789338693083538e-06,x
1000,1.6600000000000001,,1.0,mse,3.7351996555290923e-07,x
1000,1.6600000000000001,,1.0,phase_mse,3.7351996555290923e-07,x
1000,1.68,65.0,1.0,SE,1.2113498889749026e-06,x
1000,1.68,62.0,1.0,EP,1.2604650409547085e-06,x
1000,1.68,,1.0,mse,9.680368871218984e-07,x
1000,1.68,,1.0,phase_mse,9.680368871218984e-07,x
1000,1.7,62.0,1.0,SE,1.3333831054266205e-06,x
1000,1.7,49.0,1.0,EP,1.0184115822944284e-06,x
1000,1.7,,1.0,mse,5.783161796685491e-07,x
1000,1.7,,1.0,phase_mse,5.783161796685391e-07,x
1000,1.72,60.0,1.0,SE,1.1138237489042653e-06,x
1000,1.72,47.0,1.0,EP,1.2503089030961852e-06,x
1000,1.72,,1.0,mse,2.835741999180201e-07,x
1000,1.72,,1.0,phase_mse,2.83574199917996e-07,x
1000,1.74,58.0,1.0,SE,1.0142308281654965e-06,x
1000,1.74,51.0,1.0,EP,1.3567701990915724e-06,x
1000,1.74,,1.0,mse,8.766567901775078e-07,x
1000,1.74,,1.0,phase_mse,8.76656790177446e-07,x
1000,1.76,56.0,1.0,SE,1.006301465268566e-06,x
1000,1.76,45.0,1.0,EP,1.2619900136356362e-06,x
1000,1.76,,1.0,mse,4.1524883702851354e-07,x
1000,1.76,,1.0,phase_mse,4.1524883702851354e-07,x
1000,1.78,54.0,1.0,SE,1.07008278340658e-06,x
1000,1.78,45.0,1.0,EP,1.0756642558502654e-06,x
1000,1.78,,1.0,mse,9.63814684890151e-07,x
1000,1.78,,1.0,phase_mse,9.638146848901254e-07,x
1000,1.8,52.0,1.0,SE,1.2141835308951748e-06,x
1000,1.8,47.0,1.0,EP,8.591761969068089e-07,x
1000,1.8,,1.0,mse,4.293920514243905e-07,x
1000,1.8,,1.0,phase_mse,4.293920514243776e-07,x
1000,1.82,51.0,1.0,SE,9.493940881813049e-07,x
1000,1.82,47.0,1.0,EP,1.1464575620370945e-06,x
1000,1.82,,1.0,mse,5.455675549060996e-07,x
1000,1.82,,1.0,phase_mse,5.455675549060996e-07,x
1000,1.84,49.0,1.0,SE,1.211701408198664e-06,x
1000,1.84,45.0,1.0,EP,9.751311652338553e-07,x
1000,1.84,,1.0,mse,3.459699762972805e-07,x
1000,1.84,,1.0,phase_mse,3.459699762972514e-07,x
1000,1.86,48.0,1.0,SE,1.0318046868125317e-06,x
1000,1.86,44.0,1.0,EP,9.790445200538935e-07,x
1000,1.86,,1.0,mse,9.841511157296774e-07,x
1000,1.86,,1.0,phase_mse,9.841511157296774e-07,x
1000,1.8800000000000001,47.0,1.0,SE,9.156536082026887e-07,x
1000,1.8800000000000001,42.0,1.0,EP,7.293452425762365e-07,x
1000,1.8800000000000001,,1.0,mse,2.0806805412376778e-07,x
1000,1.8800000000000001,,1.0,phase_mse,2.0806805412376575e-07,x
1000,1.9000000000000001,46.0,1.0,SE,8.389526068562202e-07,x
1000,1.9000000000000001,43.0,1.0,EP,9.465424142606671e-07,x
1000,1.9000000000000001,,1.0,mse,2.1874122791324016e-07,x
1000,1.9000000000000001,,1.0,phase_mse,2.1874122791324016e-07,x
1000,1.92,45.0,1.0,SE,7.975086424897708e-07,x
1000,1.92,38.0,1.0,EP,7.147672019417914e-07,x
1000,1.92,,1.0,mse,4.6370225658880027e-07,x
1000,1.92,,1.0,phase_mse,4.6370225658880027e-07,x
1000,1.94,44.0,1.0,SE,7.80122246727677e-07,x
1000,1.94,38.0,1.0,EP,9.180902485085425e-07,x
1000,1.94,,1.0,mse,3.4962247921735794e-07,x
1000,1.94,,1.0,phase_mse,3.496224792173476e-07,x
1000,1.96,43.0,1.0,SE,7.857471572755908e-07,x
1000,1.96,37.0,1.0,EP,6.644070951696976e-07,x
1000,1.96,,1.0,mse,2.0941333697083462e-07,x
1000,1.96,,1.0,phase_mse,2.0941333697083462e-07,x
1000,1.98,42.0,1.0,SE,8.136891476048678e-07,x
1000,1.98,39.0,1.0,EP,6.747100251335981e-07,x
1000,1.98,,1.0,mse,1.840109796141255e-07,x
1000,1.98,,1.0,phase_mse,1.840109796141255e-07,x
1000,2.0,41.0,1.0,SE,8.685040427576822e-07,x
1000,2.0,37.0,1.0,EP,6.058250522966306e-07,x
1000,2.0,,1.0,mse,1.8806824926060135e-07,x
1000,2.0,,1.0,phase_mse,1.8806824926057724e-07,x
1000,2.02,41.0,1.0,SE,5.603328460979883e-07,x
1000,2.02,35.0,1.0,EP,7.986599726149384e-07,x
1000,2.02,,1.0,mse,1.8356812689772546e-07,x
1000,2.02,,1.0,phase_mse,1.8356812689772213e-07,x
1000,2.04,40.0,1.0,SE,6.238861211070098e-07,x
1000,2.04,34.0,1.0,EP,7.364018222557744e-07,x
1000,2.04,,1.0,mse,2.8645002453826875e-07,x
1000,2.04,,1.0,phase_mse,2.8645002453822804e-07,x
1000,2.06,39.0,1.0,SE,7.131791648258835e-07,x
1000,2.06,35.0,1.0,EP,7.053805981840955e-07,x
1000,2.06,,1.0,mse,2.1329490066793086e-07,x
1000,2.06,,1.0,phase_mse,2.1329490066793086e-07,x
1000,2.08,38.0,1.0,SE,8.362671561974472e-07,x
1000,2.08,34.0,1.0,EP,8.461650215222599e-07,x
1000,2.08,,1.0,mse,2.5469516233008524e-07,x
1000,2.08,,1.0,phase_mse,2.5469516233008524e-07,x
1000,2.1,38.0,1.0,SE,5.706263597056599e-07,x
1000,2.1,34.0,1.0,EP,5.473369949687617e-07,x
1000,2.1,,1.0,mse,1.9419857875179254e-07,x
1000,2.1,,1.0,phase_mse,1.941985787517777e-07,x
1000,2.12,37.0,1.0,SE,6.946382560514049e-07,x
1000,2.12,33.0,1.0,EP,5.516031654066391e-07,x
1000,2.12,,1.0,mse,2.500852538598662e-07,x
1000,2.12,,1.0,phase_mse,2.500852538598557e-07,x
1000,2.14,37.0,1.0,SE,4.842028708477801e-07,x
1000,2.14,33.0,1.0,EP,5.119832299845271e-07,x
1000,2.14,,1.0,mse,1.2318913485623208e-07,x
1000,2.14,,1.0,phase_mse,1.2318913485623208e-07,x
1000,2.16,36.0,1.0,SE,6.12780021800756e-07,x
1000,2.16,32.0,1.0,EP,8.118659355590632e-07,x
1000,2.16,,1.0,mse,2.979849370278251e-07,x
1000,2.16,,1.0,phase_mse,2.979849370278251e-07,x
1000,2.18,36.0,1.0,SE,4.360983288948586e-07,x
1000,2.18,30.0,1.0,EP,7.195243690783652e-07,x
1000,2.18,,1.0,mse,1.9646255007480514e-07,x
1000,2.18,,1.0,phase_mse,1.9646255007478204e-07,x
1000,2.2,35.0,1.0,SE,5.708242587604451e-07,x
1000,2.2,30.0,1.0,EP,5.06233643211917e-07,x
1000,2.2,,1.0,mse,2.031997141126191e-07,x
1000,2.2,,1.0,phase_mse,2.031997141126191e-07,x
1000,2.22,35.0,1.0,SE,4.1316701327949e-07,x
1000,2.22,30.0,1.0,EP,5.52682113273973e-07,x
1000,2.22,,1.0,mse,1.885485804793134e-07,x
1000,2.22,,1.0,phase_mse,1.885485804793134e-07,x
1000,2.24,34.0,1.0,SE,5.585863524949489e-07,x
1000,2.24,30.0,1.0,EP,4.117184900295868e-07,x
1000,2.24,,1.0,mse,1.32543352408e-07,x
1000,2.24,,1.0,phase_mse,1.3254335240799785e-07,x
1000,2.2600000000000002,34.0,1.0,SE,4.1182724593884403e-07,x
1000,2.2600000000000002,29.0,1.0,EP,3.8775590122324017e-07,x
1000,2.2600000000000002,,1.0,mse,6.771250334169644e-08,x
1000,2.2600000000000002,,1.0,phase_mse,6.771250334169403e-08,x
1000,2.2800000000000002,33.0,1.0,SE,5.742067835885191e-07,x
1000,2.2800000000000002,29.0,1.0,EP,5.307878432321686e-07,x
1000,2.2800000000000002,,1.0,mse,1.4284966162951915e-07,x
1000,2.2800000000000002,,1.0,phase_mse,1.4284966162951168e-07,x
1000,2.3000000000000003,33.0,1.0,SE,4.3058304657683237e-07,x
1000,2.3000000000000003,30.0,1.0,EP,4.051507938912973e-07,x
1000,2.3000000000000003,,1.0,mse,7.460478026575172e-08,x
1000,2.3000000000000003,,1.0,phase_mse,7.460478026574838e-08,x
1000,2.32,32.0,1.0,SE,6.188379776536653e-07,x
1000,2.32,28.0,1.0,EP,4.26107125313326e-07,x
1000,2.32,,1.0,mse,9.155776134034828e-08,x
1000,2.32,,1.0,phase_mse,9.155776134034279e-08,x
1000,2.34,32.0,1.0,SE,4.7150042396043807e-07,x
1000,2.34,28.0,1.0,EP,4.2550486200131756e-07,x
1000,2.34,,1.0,mse,1.948463415911574e-07,x
1000,2.34,,1.0,phase_mse,1.948463415911574e-07,x
1000,2.36,32.0,1.0,SE,3.597671477168202e-07,x
1000,2.36,28.0,1.0,EP,4.323678746822568e-07,x
1000,2.36,,1.0,mse,1.572942647070985e-07,x
1000,2.36,,1.0,phase_mse,1.572942647070985e-07,x
1000,2.38,31.0,1.0,SE,5.385110732095924e-07,x
1000,2.38,28.0,1.0,EP,4.37487500590405e-07,x
1000,2.38,,1.0,mse,1.360514277325861e-07,x
1000,2.38,,1.0,phase_mse,1.3605142773257714e-07,x
1000,2.4,31.0,1.0,SE,4.166478114021916e-07,x
1000,2.4,27.0,1.0,EP,3.5362385638608537e-07,x
1000,2.4,,1.0,mse,9.005192977540832e-08,x
1000,2.4,,1.0,phase_mse,9.005192977538587e-08,x
1000,2.42,31.0,1.0,SE,3.2358649478185566e-07,x
1000,2.42,27.0,1.0,EP,4.0134121991641304e-07,x
1000,2.42,,1.0,mse,5.934035584402027e-08,x
1000,2.42,,1.0,phase_mse,5.934035584402027e-08,x
1000,2.44,30.0,1.0,SE,5.039971680203408e-07,x
1000,2.44,27.0,1.0,EP,3.096371952443853e-07,x
1000,2.44,,1.0,mse,8.149103778495888e-08,x
1000,2.44,,1.0,phase_mse,8.149103778495888e-08,x
1000,2.46,30.0,1.0,SE,3.9673991138528896e-07,x
1000,2.46,26.0,1.0,EP,5.237197083072034e-07,x
1000,2.46,,1.0,mse,1.2867763903268912e-07,x
1000,2.46,,1.0,phase_mse,1.286776390326291e-07,x
1000,2.48,30.0,1.0,SE,3.12840045905205e-07,x
1000,2.48,26.0,1.0,EP,4.1107176574746024e-07,x
1000,2.48,,1.0,mse,4.3537679075028414e-08,x
1000,2.48,,1.0,phase_mse,4.3537679075018806e-08,x
1000,2.5,29.0,1.0,SE,5.052412084121737e-07,x
1000,2.5,26.0,1.0,EP,3.9468468729239285e-07,x
1000,2.5,,1.0,mse,1.2150892971330125e-07,x
1000,2.5,,1.0,phase_mse,1.2150892971330125e-07,x
1000,2.52,29.0,1.0,SE,4.033955385304375e-07,x
1000,2.52,25.0,1.0,EP,4.060243250865426e-07,x
1000,2.52,,1.0,mse,1.3516067837435013e-07,x
1000,2.52,,1.0,phase_mse,1.3516067837435013e-07,x
1000,2.54,29.0,1.0,SE,3.2258631938016217e-07,x
1000,2.54,26.0,1.0,EP,3.14914001701332e-07,x
1000,2.54,,1.0,mse,9.278909559705507e-08,x
1000,2.54,,1.0,phase_mse,9.278909559704306e-08,x
1000,2.56,29.0,1.0,SE,2.587826739334834e-07,x
1000,2.56,25.0,1.0,EP,2.6764486143213703e-07,x
1000,2.56,,1.0,mse,4.053275073016534e-08,x
1000,2.56,,1.0,phase_mse,4.053275073016534e-08,x
1000,2.58,28.0,1.0,SE,4.375505863691605e-07,x
1000,2.58,25.0,1.0,EP,2.3991723777887e-07,x
1000,2.58,,1.0,mse,7.923406008194419e-08,x
1000,2.58,,1.0,phase_mse,7.923406008189337e-08,x
1000,2.6,28.0,1.0,SE,3.551359055236583e-07,x
1000,2.6,25.0,1.0,EP,3.1734156257716164e-07,x
1000,2.6,,1.0,mse,8.853450814313911e-08,x
1000,2.6,,1.0,phase_mse,8.853450814308153e-08,x
1000,2.62,28.0,1.0,SE,2.887217968317526e-07,x
1000,2.62,28.0,1.0,EP,7.507690887394018e-07,x
1000,2.62,,1.0,mse,0.0001164402613228809,x
1000,2.62,,1.0,phase_mse,0.0001164402613228809,x
1000,2.64,28.0,1.0,SE,2.3464611995033428e-07,x
1000,2.64,25.0,1.0,EP,3.826290895861641e-07,x
1000,2.64,,1.0,mse,3.3979557165011027e-07,x
1000,2.64,,1.0,phase_mse,3.397955716499245e-07,x
1000,2.66,27.0,1.0,SE,4.1406931076042207e-07,x
1000,2.66,24.0,1.0,EP,4.2185226402120265e-07,x
1000,2.66,,1.0,mse,1.7976420173640481e-07,x
1000,2.66,,1.0,phase_mse,1.797642017363626e-07,x
1000,2.68,27.0,1.0,SE,3.4149754711433137e-07,x
1000,2.68,24.0,1.0,EP,2.563031142584398e-07,x
1000,2.68,,1.0,mse,5.59408978850407e-08,x
1000,2.68,,1.0,phase_mse,5.59408978850407e-08,x
1000,2.7,27.0,1.0,SE,2.813696561120065e-07,x
1000,2.7,25.0,1.0,EP,4.5200094294470093e-07,x
1000,2.7,,1.0,mse,9.800415864639751e-06,x
1000,2.7,,1.0,phase_mse,9.800415864638364e-06,x
1000,2.72,27.0,1.0,SE,2.3246875702641626e-07,x
1000,2.72,23.0,1.0,EP,2.000749676216758e-07,x
1000,2.72,,1.0,mse,1.0776160286829882e-07,x
1000,2.72,,1.0,phase_mse,1.0776160286822553e-07,x
1000,2.74,27.0,1.0,SE,1.9246341310452782e-07,x
1000,2.74,23.0,1.0,EP,2.705788143328187e-07,x
1000,2.74,,1.0,mse,2.089912880551344e-07,x
1000,2.74,,1.0,phase_mse,2.089912880551344e-07,x
1000,2.7600000000000002,26.0,1.0,SE,3.5610049292502663e-07,x
1000,2.7600000000000002,23.0,1.0,EP,2.479610852692269e-07,x
1000,2.7600000000000002,,1.0,mse,1.609291223139696e-07,x
1000,2.7600000000000002,,1.0,phase_mse,1.609291223139696e-07,x
1000,2.7800000000000002,26.0,1.0,SE,2.980262675775369e-07,x
1000,2.7800000000000002,23.0,1.0,EP,2.1755036603596186e-07,x
1000,2.7800000000000002,,1.0,mse,1.5329892885253356e-07,x
1000,2.7800000000000002,,1.0,phase_mse,1.5329892885242543e-07,x
1000,2.8000000000000003,26.0,1.0,SE,2.4951789593338114e-07,x
1000,2.8000000000000003,22.0,1.0,EP,3.5339686973617227e-07,x
1000,2.8000000000000003,,1.0,mse,4.968912728283147e-08,x
1000,2.8000000000000003,,1.0,phase_mse,4.968912728283147e-08,x
1000,2.82,26.0,1.0,SE,2.0916112420040805e-07,x
1000,2.82,22.0,1.0,EP,2.3771746939509266e-07,x
1000,2.82,,1.0,mse,4.4778916185274084e-08,x
1000,2.82,,1.0,phase_mse,4.4778916185274084e-08,x
1000,2.84,26.0,1.0,SE,1.755061946750431e-07,x
1000,2.84,22.0,1.0,EP,2.6163158478049864e-07,x
1000,2.84,,1.0,mse,3.5058261613657076e-08,x
1000,2.84,,1.0,phase_mse,3.505826161363293e-08,x
1000,2.86,25.0,1.0,SE,3.4042252384332815e-07,x
1000,2.86,22.0,1.0,EP,3.4548339822697697e-07,x
1000,2.86,,1.0,mse,3.759928141747617e-07,x
1000,2.86,,1.0,phase_mse,3.759928141747617e-07,x
1000,2.88,25.0,1.0,SE,2.887084185649091e-07,x
1000,2.88,21.0,1.0,EP,3.2561884912494015e-07,x
1000,2.88,,1.0,mse,9.000963855018311e-08,x
1000,2.88,,1.0,phase_mse,9.000963855012559e-08,x
1000,2.9,25.0,1.0,SE,2.451387881183027e-07,x
1000,2.9,22.0,1.0,EP,1.729922336232297e-07,x
1000,2.9,,1.0,mse,4.76791632383173e-08,x
1000,2.9,,1.0,phase_mse,4.76791632383173e-08,x
1000,2.92,25.0,1.0,SE,2.0819251483245503e-07,x
1000,2.92,22.0,1.0,EP,1.737847644645572e-07,x
1000,2.92,,1.0,mse,8.929135339735058e-08,x
1000,2.92,,1.0,phase_mse,8.929135339726249e-08,x
1000,2.94,25.0,1.0,SE,1.7722698061783336e-07,x
1000,2.94,22.0,1.0,EP,2.5322665177384086e-07,x
1000,2.94,,1.0,mse,8.176640607210238e-07,x
1000,2.94,,1.0,phase_mse,8.176640607206729e-07,x
1000,2.96,25.0,1.0,SE,1.5079152681691332e-07,x
1000,2.96,22.0,1.0,EP,1.6858727039707907e-07,x
1000,2.96,,1.0,mse,3.3751879322282584e-08,x
1000,2.96,,1.0,phase_mse,3.3751879322282584e-08,x
1000,2.98,24.0,1.0,SE,3.0831414952425617e-07,x
1000,2.98,21.0,1.0,EP,2.605109413632974e-07,x
1000,2.98,,1.0,mse,4.149246405189087e-08,x
1000,2.98,,1.0,phase_mse,4.149246405189087e-08,x
1000,3.0,24.0,1.0,SE,2.6487218911274116e-07,x
1000,3.0,21.0,1.0,EP,3.386173748032821e-07,x
1000,3.0,,1.0,mse,3.9418133371527657e-07,x
1000,3.0,,1.0,phase_mse,3.9418133371527657e-07,x
