N,alpha,f,n_iter,prior_rho,source,v,x_id
1000,0.22448979591836732,tanh,8.0,0.5,EP,0.35914706257793383,x
1000,0.22448979591836732,tanh,,0.5,mse,0.3859982447592193,x
1000,0.24489795918367346,tanh,5.0,0.5,SE,0.3707363862314873,x
1000,0.24489795918367346,tanh,8.0,0.5,EP,0.3789982646948894,x
1000,0.24489795918367346,tanh,,0.5,mse,0.43984132805686166,x
1000,0.26530612244897955,tanh,6.0,0.5,SE,0.3585401138609878,x
1000,0.26530612244897955,tanh,9.0,0.5,EP,0.3486163340576188,x
1000,0.26530612244897955,tanh,,0.5,mse,0.36005455048040746,x
1000,0.2857142857142857,tanh,6.0,0.5,SE,0.3467410348971652,x
1000,0.2857142857142857,tanh,9.0,0.5,EP,0.342212973697355,x
1000,0.2857142857142857,tanh,,0.5,mse,0.3295332370521495,x
1000,0.3061224489795918,tanh,6.0,0.5,SE,0.3341566291832767,x
1000,0.3061224489795918,tanh,9.0,0.5,EP,0.3310862988980985,x
1000,0.3061224489795918,tanh,,0.5,mse,0.3136734631887912,x
1000,0.32653061224489793,tanh,6.0,0.5,SE,0.32198269696794196,x
1000,0.32653061224489793,tanh,10.0,0.5,EP,0.3388072679812275,x
1000,0.32653061224489793,tanh,,0.5,mse,0.3289600886826752,x
1000,0.3469387755102041,tanh,7.0,0.5,SE,0.30962127478449847,x
1000,0.3469387755102041,tanh,10.0,0.5,EP,0.31348255984631485,x
1000,0.3469387755102041,tanh,,0.5,mse,0.31793449564872694,x
1000,0.36734693877551017,tanh,7.0,0.5,SE,0.2964358246097481,x
1000,0.36734693877551017,tanh,12.0,0.5,EP,0.30004589354152383,x
1000,0.36734693877551017,tanh,,0.5,mse,0.3154553285642066,x
1000,0.3877551020408163,tanh,7.0,0.5,SE,0.2836767886003272,x
1000,0.3877551020408163,tanh,11.0,0.5,EP,0.29834288055142527,x
1000,0.3877551020408163,tanh,,0.5,mse,0.292708792334684,x
1000,0.4081632653061224,tanh,8.0,0.5,SE,0.2700608101755078,x
1000,0.4081632653061224,tanh,11.0,0.5,EP,0.2722912274320827,x
1000,0.4081632653061224,tanh,,0.5,mse,0.2669996504083817,x
1000,0.42857142857142855,tanh,8.0,0.5,SE,0.2568760588500606,x
1000,0.42857142857142855,tanh,13.0,0.5,EP,0.2512042055359571,x
1000,0.42857142857142855,tanh,,0.5,mse,0.262847285394543,x
1000,0.44897959183673464,tanh,9.0,0.5,SE,0.24346803002389317,x
1000,0.44897959183673464,tanh,9.0,0.5,EP,0.26516214708795666,x
1000,0.44897959183673464,tanh,,0.5,mse,0.25217886667387274,x
1000,0.4693877551020408,tanh,9.0,0.5,SE,0.229133877568023,x
1000,0.4693877551020408,tanh,15.0,0.5,EP,0.21772343180790663,x
1000,0.4693877551020408,tanh,,0.5,mse,0.2559531798469698,x
1000,0.4897959183673469,tanh,10.0,0.5,SE,0.21521881561247413,x
1000,0.4897959183673469,tanh,14.0,0.5,EP,0.19527511477126577,x
1000,0.4897959183673469,tanh,,0.5,mse,0.20278779258085694,x
1000,0.5102040816326531,tanh,10.0,0.5,SE,0.20030384005849253,x
1000,0.5102040816326531,tanh,11.0,0.5,EP,0.19928704510842116,x
1000,0.5102040816326531,tanh,,0.5,mse,0.19333187150011233,x
1000,0.5306122448979591,tanh,11.0,0.5,SE,0.1857733319606827,x
1000,0.5306122448979591,tanh,13.0,0.5,EP,0.21759880894505915,x
1000,0.5306122448979591,tanh,,0.5,mse,0.2130605843481008,x
1000,0.5510204081632653,tanh,12.0,0.5,SE,0.17012172916000454,x
1000,0.5510204081632653,tanh,20.0,0.5,EP,0.16144096909106725,x
1000,0.5510204081632653,tanh,,0.5,mse,0.21234529770969093,x
1000,0.5714285714285714,tanh,13.0,0.5,SE,0.15476821552197179,x
1000,0.5714285714285714,tanh,20.0,0.5,EP,0.16632146292701944,x
1000,0.5714285714285714,tanh,,0.5,mse,0.15621155863984115,x
1000,0.5918367346938775,tanh,15.0,0.5,SE,0.13887288494395242,x
1000,0.5918367346938775,tanh,33.0,0.5,EP,0.1415185818350924,x
1000,0.5918367346938775,tanh,,0.5,mse,0.16204834012019798,x
1000,0.6122448979591836,tanh,17.0,0.5,SE,0.12141670028442061,x
1000,0.6122448979591836,tanh,25.0,0.5,EP,0.1289948352281291,x
1000,0.6122448979591836,tanh,,0.5,mse,0.13390211414946496,x
1000,0.6326530612244897,tanh,21.0,0.5,SE,0.1037471923614989,x
1000,0.6326530612244897,tanh,72.0,0.5,EP,0.038221009010618624,x
1000,0.6326530612244897,tanh,,0.5,mse,0.04806665341388408,x
1000,0.6530612244897959,tanh,27.0,0.5,SE,0.08337048427530577,x
1000,0.6530612244897959,tanh,36.0,0.5,EP,0.10092790695481794,x
1000,0.6530612244897959,tanh,,0.5,mse,0.09896613980733801,x
1000,0.673469387755102,tanh,44.0,0.5,SE,0.06002835696426258,x
1000,0.673469387755102,tanh,48.0,0.5,EP,0.08254176798086878,x
1000,0.673469387755102,tanh,,0.5,mse,0.06816381656633852,x
1000,0.6938775510204082,tanh,61.0,0.5,SE,4.2200069837207376e-07,x
1000,0.6938775510204082,tanh,86.0,0.5,EP,0.05491981955295953,x
1000,0.6938775510204082,tanh,,0.5,mse,0.039672492488147706,x
1000,0.7142857142857142,tanh,32.0,0.5,SE,4.199001956576102e-07,x
1000,0.7142857142857142,tanh,88.0,0.5,EP,5.665083207918728e-07,x
1000,0.7142857142857142,tanh,,0.5,mse,8.924950689078857e-07,x
1000,0.7346938775510203,tanh,24.0,0.5,SE,4.3766682563121435e-07,x
1000,0.7346938775510203,tanh,26.0,0.5,EP,2.6465135458982845e-07,x
1000,0.7346938775510203,tanh,,0.5,mse,2.7620176982821845e-07,x
1000,0.7551020408163265,tanh,20.0,0.5,SE,2.1367166584860243e-07,x
1000,0.7551020408163265,tanh,25.0,0.5,EP,4.6022833480771556e-07,x
1000,0.7551020408163265,tanh,,0.5,mse,5.632930457069895e-07,x
1000,0.7755102040816326,tanh,17.0,0.5,SE,2.0361155534864047e-07,x
1000,0.7755102040816326,tanh,16.0,0.5,EP,1.499730230475548e-07,x
1000,0.7755102040816326,tanh,,0.5,mse,9.617804346230017e-08,x
1000,0.7959183673469387,tanh,15.0,0.5,SE,1.397952062779114e-07,x
1000,0.7959183673469387,tanh,14.0,0.5,EP,1.2126853168946543e-07,x
1000,0.7959183673469387,tanh,,0.5,mse,1.023798056228687e-07,x
1000,0.8163265306122448,tanh,13.0,0.5,SE,1.5746514928442694e-07,x
1000,0.8163265306122448,tanh,12.0,0.5,EP,2.771609576660953e-07,x
1000,0.8163265306122448,tanh,,0.5,mse,2.0904217631616495e-07,x
1000,0.836734693877551,tanh,12.0,0.5,SE,7.05152158792702e-08,x
1000,0.836734693877551,tanh,12.0,0.5,EP,2.579677635656617e-07,x
1000,0.836734693877551,tanh,,0.5,mse,2.348979072653586e-07,x
1000,0.8571428571428571,tanh,10.0,0.5,SE,2.073788186421877e-07,x
1000,0.8571428571428571,tanh,10.0,0.5,EP,1.0130068287264782e-07,x
1000,0.8571428571428571,tanh,,0.5,mse,1.1511759910371148e-07,x
1000,0.8775510204081632,tanh,9.0,0.5,SE,1.6822843297394688e-07,x
1000,0.8775510204081632,tanh,10.0,0.5,EP,2.901117107439467e-08,x
1000,0.8775510204081632,tanh,,0.5,mse,2.7946474500891888e-08,x
1000,0.8979591836734693,tanh,9.0,0.5,SE,1.984661042394618e-08,x
1000,0.8979591836734693,tanh,8.0,0.5,EP,9.12041419247186e-08,x
1000,0.8979591836734693,tanh,,0.5,mse,1.2461462274157516e-07,x
1000,0.9183673469387754,tanh,8.0,0.5,SE,1.6336450692861836e-08,x
1000,0.9183673469387754,tanh,7.0,0.5,EP,6.559402912293186e-08,x
1000,0.9183673469387754,tanh,,0.5,mse,6.040143121970075e-08,x
1000,0.9387755102040816,tanh,7.0,0.5,SE,1.6253718285001944e-08,x
1000,0.9387755102040816,tanh,7.0,0.5,EP,1.2812338502725709e-08,x
1000,0.9387755102040816,tanh,,0.5,mse,1.3074139198647229e-08,x
1000,0.9591836734693877,tanh,6.0,0.5,SE,1.3539605131384479e-08,x
1000,0.9591836734693877,tanh,6.0,0.5,EP,1.9597761862498205e-08,x
1000,0.9591836734693877,tanh,,0.5,mse,2.8994733411064216e-08,x
1000,0.9795918367346939,tanh,5.0,0.5,SE,8.81810315238588e-09,x
1000,0.9795918367346939,tanh,5.0,0.5,EP,8.512235151854648e-09,x
1000,0.9795918367346939,tanh,,0.5,mse,6.560926077118868e-09,x
1000,1.0,tanh,2.0,0.5,SE,3.7246445101559493e-09,x
1000,1.0,tanh,2.0,0.5,EP,3.677191954178331e-09,x
1000,1.0,tanh,,0.5,mse,4.131797403507594e-09,x
1000,0.02040816326530612,tanh,2.0,0.75,SE,0.7349990203400814,x
1000,0.02040816326530612,tanh,4.0,0.75,EP,0.7338026810929752,x
1000,0.02040816326530612,tanh,,0.75,mse,0.7535052157652607,x
1000,0.04081632653061224,tanh,3.0,0.75,SE,0.7199923294472176,x
1000,0.04081632653061224,tanh,4.0,0.75,EP,0.718210602968423,x
1000,0.04081632653061224,tanh,,0.75,mse,0.6983054829821232,x
1000,0.061224489795918366,tanh,3.0,0.75,SE,0.7042234253442318,x
1000,0.061224489795918366,tanh,4.0,0.75,EP,0.6971944682966068,x
1000,0.061224489795918366,tanh,,0.75,mse,0.720854212371562,x
1000,0.08163265306122448,tanh,3.0,0.75,SE,0.6891891887960669,x
1000,0.08163265306122448,tanh,5.0,0.75,EP,0.6898225358597734,x
1000,0.08163265306122448,tanh,,0.75,mse,0.7143553611289961,x
1000,0.1020408163265306,tanh,3.0,0.75,SE,0.6733815106375913,x
1000,0.1020408163265306,tanh,5.0,0.75,EP,0.6726078099636699,x
1000,0.1020408163265306,tanh,,0.75,mse,0.6047548466482641,x
1000,0.12244897959183673,tanh,3.0,0.75,SE,0.6583019905328836,x
1000,0.12244897959183673,tanh,6.0,0.75,EP,0.6629800407400822,x
1000,0.12244897959183673,tanh,,0.75,mse,0.6957472461545692,x
1000,0.14285714285714285,tanh,3.0,0.75,SE,0.6431951216628781,x
1000,0.14285714285714285,tanh,6.0,0.75,EP,0.6494359504525451,x
1000,0.14285714285714285,tanh,,0.75,mse,0.6796579582695463,x
1000,0.16326530612244897,tanh,3.0,0.75,SE,0.6273002877406361,x
1000,0.16326530612244897,tanh,5.0,0.75,EP,0.6207802141139088,x
1000,0.16326530612244897,tanh,,0.75,mse,0.5956217673839297,x
1000,0.18367346938775508,tanh,4.0,0.75,SE,0.6121285982635724,x
1000,0.18367346938775508,tanh,6.0,0.75,EP,0.6155504399633727,x
1000,0.18367346938775508,tanh,,0.75,mse,0.6210950090014824,x
1000,0.2040816326530612,tanh,4.0,0.75,SE,0.5961603587522178,x
1000,0.2040816326530612,tanh,6.0,0.75,EP,0.5915728090118791,x
1000,0.2040816326530612,tanh,,0.75,mse,0.6205392599232239,x
1000,0.22448979591836732,tanh,4.0,0.75,SE,0.5809142464153153,x
1000,0.22448979591836732,tanh,5.0,0.75,EP,0.5712717659523232,x
1000,0.22448979591836732,tanh,,0.75,mse,0.5836860254531533,x
1000,0.24489795918367346,tanh,4.0,0.75,SE,0.5656289592481455,x
1000,0.24489795918367346,tanh,6.0,0.75,EP,0.573038659438756,x
1000,0.24489795918367346,tanh,,0.75,mse,0.505422570181556,x
1000,0.26530612244897955,tanh,4.0,0.75,SE,0.5495354489352329,x
1000,0.26530612244897955,tanh,7.0,0.75,EP,0.5573864218401525,x
1000,0.26530612244897955,tanh,,0.75,mse,0.5633954982117546,x
1000,0.2857142857142857,tanh,4.0,0.75,SE,0.534164855766208,x
1000,0.2857142857142857,tanh,7.0,0.75,EP,0.5365230938945836,x
1000,0.2857142857142857,tanh,,0.75,mse,0.5284615447993395,x
1000,0.3061224489795918,tanh,4.0,0.75,SE,0.5179785466502143,x
1000,0.3061224489795918,tanh,7.0,0.75,EP,0.5213782573549366,x
1000,0.3061224489795918,tanh,,0.75,mse,0.49536357387316665,x
1000,0.32653061224489793,tanh,4.0,0.75,SE,0.5025166642949807,x
1000,0.32653061224489793,tanh,6.0,0.75,EP,0.5101796780433782,x
1000,0.32653061224489793,tanh,,0.75,mse,0.4697328164772764,x
1000,0.3469387755102041,tanh,4.0,0.75,SE,0.48700821416248274,x
1000,0.3469387755102041,tanh,7.0,0.75,EP,0.49655021712204034,x
1000,0.3469387755102041,tanh,,0.75,mse,0.4584968464655002,x
1000,0.36734693877551017,tanh,5.0,0.75,SE,0.4706727446402511,x
1000,0.36734693877551017,tanh,7.0,0.75,EP,0.4707260227792097,x
1000,0.36734693877551017,tanh,,0.75,mse,0.4394487888811575,x
1000,0.3877551020408163,tanh,5.0,0.75,SE,0.4550646070528049,x
1000,0.3877551020408163,tanh,7.0,0.75,EP,0.4616430961760265,x
1000,0.3877551020408163,tanh,,0.75,mse,0.4796359045634358,x
1000,0.4081632653061224,tanh,5.0,0.75,SE,0.4386213605466987,x
1000,0.4081632653061224,tanh,7.0,0.75,EP,0.4466943311596193,x
1000,0.4081632653061224,tanh,,0.75,mse,0.44130395670417133,x
1000,0.42857142857142855,tanh,5.0,0.75,SE,0.42290739112419723,x
1000,0.42857142857142855,tanh,7.0,0.75,EP,0.42255515851410225,x
1000,0.42857142857142855,tanh,,0.75,mse,0.4161697637673336,x
1000,0.44897959183673464,tanh,5.0,0.75,SE,0.4071392374168513,x
1000,0.44897959183673464,tanh,8.0,0.75,EP,0.4046802653036174,x
1000,0.44897959183673464,tanh,,0.75,mse,0.3932516622884544,x
1000,0.4693877551020408,tanh,5.0,0.75,SE,0.3905222331945985,x
1000,0.4693877551020408,tanh,7.0,0.75,EP,0.38577303826191967,x
1000,0.4693877551020408,tanh,,0.75,mse,0.37889778341450264,x
1000,0.4897959183673469,tanh,5.0,0.75,SE,0.3746366448009901,x
1000,0.4897959183673469,tanh,8.0,0.75,EP,0.378139827431151,x
1000,0.4897959183673469,tanh,,0.75,mse,0.3676243640522648,x
1000,0.5102040816326531,tanh,5.0,0.75,SE,0.3578910714250892,x
1000,0.5102040816326531,tanh,9.0,0.75,EP,0.3652738120850698,x
1000,0.5102040816326531,tanh,,0.75,mse,0.38239637767485685,x
1000,0.5306122448979591,tanh,6.0,0.75,SE,0.3418771483529761,x
1000,0.5306122448979591,tanh,7.0,0.75,EP,0.3468557006646782,x
1000,0.5306122448979591,tanh,,0.75,mse,0.32844496629131653,x
1000,0.5510204081632653,tanh,6.0,0.75,SE,0.3249896497101762,x
1000,0.5510204081632653,tanh,8.0,0.75,EP,0.33073821860040487,x
1000,0.5510204081632653,tanh,,0.75,mse,0.34580225701674644,x
1000,0.5714285714285714,tanh,6.0,0.75,SE,0.3088324674459765,x
1000,0.5714285714285714,tanh,8.0,0.75,EP,0.31609060011134593,x
1000,0.5714285714285714,tanh,,0.75,mse,0.2479964628548902,x
1000,0.5918367346938775,tanh,6.0,0.75,SE,0.2925980632460445,x
1000,0.5918367346938775,tanh,8.0,0.75,EP,0.2834397403797287,x
1000,0.5918367346938775,tanh,,0.75,mse,0.30888003229883526,x
1000,0.6122448979591836,tanh,6.0,0.75,SE,0.2754620329619569,x
1000,0.6122448979591836,tanh,9.0,0.75,EP,0.28540231175553277,x
1000,0.6122448979591836,tanh,,0.75,mse,0.3048902122515284,x
1000,0.6326530612244897,tanh,7.0,0.75,SE,0.25904828481151865,x
1000,0.6326530612244897,tanh,10.0,0.75,EP,0.2620380245551013,x
1000,0.6326530612244897,tanh,,0.75,mse,0.23354185658983273,x
1000,0.6530612244897959,tanh,7.0,0.75,SE,0.2417049125360014,x
1000,0.6530612244897959,tanh,9.0,0.75,EP,0.24683198942023904,x
1000,0.6530612244897959,tanh,,0.75,mse,0.249204222296122,x
1000,0.673469387755102,tanh,7.0,0.75,SE,0.22507085188606785,x
1000,0.673469387755102,tanh,11.0,0.75,EP,0.22341508949799388,x
1000,0.673469387755102,tanh,,0.75,mse,0.24123838029412117,x
1000,0.6938775510204082,tanh,7.0,0.75,SE,0.20830698229090105,x
1000,0.6938775510204082,tanh,9.0,0.75,EP,0.20629531367315498,x
1000,0.6938775510204082,tanh,,0.75,mse,0.1920268404929401,x
1000,0.7142857142857142,tanh,8.0,0.75,SE,0.19054190181146888,x
1000,0.7142857142857142,tanh,8.0,0.75,EP,0.1969854917888481,x
1000,0.7142857142857142,tanh,,0.75,mse,0.18773933025674006,x
1000,0.7346938775510203,tanh,8.0,0.75,SE,0.17343803458201887,x
1000,0.7346938775510203,tanh,16.0,0.75,EP,0.157295956727957,x
1000,0.7346938775510203,tanh,,0.75,mse,0.15313505035217656,x
1000,0.7551020408163265,tanh,9.0,0.75,SE,0.15523937246601646,x
1000,0.7551020408163265,tanh,13.0,0.75,EP,0.15273174919107504,x
1000,0.7551020408163265,tanh,,0.75,mse,0.1437961880596243,x
1000,0.7755102040816326,tanh,10.0,0.75,SE,0.13761657216926138,x
1000,0.7755102040816326,tanh,15.0,0.75,EP,0.15204971560740754,x
1000,0.7755102040816326,tanh,,0.75,mse,0.13313570493269394,x
1000,0.7959183673469387,tanh,11.0,0.75,SE,0.1196140531960431,x
1000,0.7959183673469387,tanh,14.0,0.75,EP,0.1329883031101442,x
1000,0.7959183673469387,tanh,,0.75,mse,0.13836785827916415,x
1000,0.8163265306122448,tanh,12.0,0.75,SE,0.10012453881155492,x
1000,0.8163265306122448,tanh,21.0,0.75,EP,0.09360984610940948,x
1000,0.8163265306122448,tanh,,0.75,mse,0.0835222897455946,x
1000,0.836734693877551,tanh,15.0,0.75,SE,0.08066966658807284,x
1000,0.836734693877551,tanh,21.0,0.75,EP,0.08971343400287439,x
1000,0.836734693877551,tanh,,0.75,mse,0.09338588737843083,x
1000,0.8571428571428571,tanh,21.0,0.75,SE,0.05839009556233843,x
1000,0.8571428571428571,tanh,84.0,0.75,EP,0.04314691314893402,x
1000,0.8571428571428571,tanh,,0.75,mse,0.039074930235559434,x
1000,0.8775510204081632,tanh,54.0,0.75,SE,0.030614021993521943,x
1000,0.8775510204081632,tanh,183.0,0.75,EP,0.02667371245291254,x
1000,0.8775510204081632,tanh,,0.75,mse,0.057896900185489555,x
1000,0.8979591836734693,tanh,26.0,0.75,SE,3.991278436092834e-07,x
1000,0.8979591836734693,tanh,185.0,0.75,EP,0.03865038110396549,x
1000,0.8979591836734693,tanh,,0.75,mse,0.046005630418893856,x
1000,0.9183673469387754,tanh,16.0,0.75,SE,3.3940113146630504e-07,x
1000,0.9183673469387754,tanh,15.0,0.75,EP,3.1977339215873697e-07,x
1000,0.9183673469387754,tanh,,0.75,mse,2.4457889789169817e-07,x
1000,0.9387755102040816,tanh,12.0,0.75,SE,1.2892135899781185e-07,x
1000,0.9387755102040816,tanh,13.0,0.75,EP,2.4253679514636234e-07,x
1000,0.9387755102040816,tanh,,0.75,mse,2.1468744749485653e-07,x
1000,0.9591836734693877,tanh,9.0,0.75,SE,6.263576467460589e-08,x
1000,0.9591836734693877,tanh,9.0,0.75,EP,1.9293653022114177e-08,x
1000,0.9591836734693877,tanh,,0.75,mse,1.779882262342185e-08,x
1000,0.9795918367346939,tanh,7.0,0.75,SE,1.2188846111925595e-08,x
1000,0.9795918367346939,tanh,7.0,0.75,EP,1.4485017383981951e-08,x
1000,0.9795918367346939,tanh,,0.75,mse,1.5110519606429322e-08,x
1000,1.0,tanh,2.0,0.75,SE,6.713442043642228e-09,x
1000,1.0,tanh,2.0,0.75,EP,6.687210178547838e-09,x
1000,1.0,tanh,,0.75,mse,3.91445363128564e-09,x
